="010329#","GREENVILLE, CITY OF",,"BUTLER COUNTY",,,"10/08/76",,="05/01/80",,="09/11/09",,="05/01/80",,,"No"
="010039#","GROVE HILL, TOWN OF",,"CLARKE COUNTY",,,="04/25/75",,="09/04/85",,"(NSFHA)",,="09/04/85",,,"No"
="010162#","GUIN, CITY OF",,"MARION COUNTY",,,="06/14/74",,="09/28/79",,"10/19/10",,="09/28/79",,,"No"
="015005B","GULF SHORES, CITY OF",,"BALDWIN COUNTY",,,="07/10/71",,="07/10/71",,="04/19/19",,="07/09/71",,,"No"
="010311#","GUNTERSVILLE, CITY OF",,"MARSHALL COUNTY",,,="03/22/74",,="08/19/91",,="09/16/11",,="08/19/91",,,"No"
="010152C","GURLEY, TOWN OF",,"MADISON COUNTY",,,="09/26/75",,="03/01/95",,="08/16/18",,="03/01/95",,,"No"
="010094#","HALE COUNTY*",,"HALE COUNTY",,,="09/19/80",,="07/01/87",,="01/06/10(M)",,="07/01/87",,,"No"
="010303#","HALEYVILLE, CITY OF",,"WINSTON COUNTY",,,="02/21/75",,="06/25/76",,="09/16/11(M)",,="06/25/76",,,"No"
="010163#","HAMILTON, CITY OF",,"MARION COUNTY",,,="05/31/74",,="01/16/80",,"10/19/10",,="01/16/80",,,"No"
="010388#","HAMMONDVILLE, TOWN OF",,"DEKALB COUNTY",,,"11/03/78",,="02/20/08",,="09/29/11",,"10/14/09",,,"No"
,,"Page 4 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
="010059#","HANCEVILLE, CITY OF",,"CULLMAN COUNTY",,,="04/12/74",,="09/15/78",,="05/24/11",,="09/15/78",,,"No"
="010293#","HARPERSVILLE, TOWN OF",,"SHELBY COUNTY",,,="04/11/75",,="09/29/06",,="02/20/13",,="07/16/07",,,"No"
="010086B","HARTFORD, CITY OF",,"GENEVA COUNTY",,,="06/28/74",,="07/22/77",,="05/02/16",,="07/22/77",,,"No"
="010178B","HARTSELLE, CITY OF",,"MORGAN COUNTY",,,="05/10/74",,="07/17/78",,="08/16/18",,="07/17/78",,,"No"
="010341#","HAYNEVILLE, TOWN OF",,"LOWNDES COUNTY",,,,,"11/04/09",,"11/04/09(M)",,="02/12/13",,,"No"
="010097#","HEADLAND, CITY OF",,"HENRY COUNTY",,,="06/28/74",,="08/19/86",,="09/28/07",,="08/19/86",,,"No"
="010343#","HEATH, TOWN OF",,"COVINGTON COUNTY",,,,,"11/04/09",,"11/04/09(M)",,="04/14/16",,,"No"
="010043#","HEFLIN, CITY OF",,"CLEBURNE COUNTY",,,"11/01/74",,="07/05/82",,="08/16/11",,="07/05/82",,,"No"
="010294#","HELENA, CITY OF",,"JEFFERSON COUNTY/SHELBY COUNTY",,,="01/10/75",,="01/06/82",,="02/20/13",,="01/06/82",,,"No"
="010357#","HENAGAR, TOWN OF",,"DEKALB COUNTY",,,="03/12/76",,="02/20/08",,="09/29/11(M)",,="02/20/08",,,"No"
="010261#","HENRY COUNTY*",,"HENRY COUNTY",,,="01/17/75",,="08/01/87",,="09/28/07",,="08/01/87",,,"No"
="010019B","HIGHLAND LAKE, TOWN OF ",,"BLOUNT COUNTY",,,,,="08/03/09",,="03/21/19",,="02/17/10",,,"No"
="010305B","HILLSBORO, TOWN OF",,"LAWRENCE COUNTY",,,"10/01/76",,="04/02/86",,="08/02/18",,="04/02/86",,,"No"
="010021B","HOBSON CITY, TOWN OF",,"CALHOUN COUNTY",,,="05/17/74",,="09/30/83",,="03/16/16",,="09/30/83",,,"No"
="010426#","HODGES, TOWN OF",,"FRANKLIN COUNTY",,,,,="09/29/10",,="09/29/10(M)",,="09/29/10",,,"No"
="010254C","HOKES BLUFF, CITY OF",,"ETOWAH COUNTY",,,"12/10/76",,="03/28/80",,="03/16/16",,="03/28/80",,,"No"
="010440#","HOLLY POND, TOWN OF",,"CULLMAN COUNTY",,,,,"12/02/04",,="05/24/11(M)",,="06/26/06",,,"No"
="010111#","HOLLYWOOD, TOWN OF",,"JACKSON COUNTY",,,="03/08/74",,="09/29/86",,"12/16/08",,="09/29/86",,,"No"
="015006#","HOMEWOOD, CITY OF",,"JEFFERSON COUNTY",,,,,="03/30/73",,="09/03/10",,="03/30/73",,,"No"
="010123#","HOOVER, CITY OF",,"SHELBY COUNTY/JEFFERSON COUNTY",,,"11/29/74",,="02/04/81",,="02/20/13",,="02/04/81",,,"No"
="010098D","HOUSTON COUNTY *",,"HOUSTON COUNTY",,,="02/14/75",,="09/29/89",,="05/02/16",,="09/29/89",,,"No"
="010337#","HUEYTOWN, CITY OF",,"JEFFERSON COUNTY",,,"10/01/76",,="01/02/81",,="09/03/10",,="01/02/81",,,"No"
="010153C","HUNTSVILLE, CITY OF",,"LIMESTONE COUNTY/MADISON COUNTY",,,="05/24/74",,"11/01/79",,="08/16/18",,"11/01/79",,,"No"
="010185#","HURTSBORO, TOWN OF",,"RUSSELL COUNTY",,,="07/18/75",,="01/06/82",,="07/22/10",,="01/06/82",,,"No"
="010389#","IDER, TOWN OF",,"DEKALB COUNTY",,,,,="02/20/08",,="09/29/11(M)",,="02/02/11",,,"No"
="010430#","INDIAN SPRINGS VILLAGE, TOWN OF",,"SHELBY COUNTY",,,"11/29/74",,="09/16/82",,="02/20/13",,="08/10/99",,,"No"
,"ADOPTED SHELBY COUNTY FIRM DATED 9-16-82.",,,,,,,,,,,,,,
="010124#","IRONDALE, CITY OF",,"JEFFERSON COUNTY",,,="06/07/74",,="02/04/81",,="09/29/06",,="02/04/81",,,"No"
="010110#","JACKSON COUNTY *",,"JACKSON COUNTY",,,="04/28/78",,="05/03/90",,"12/16/08",,="05/03/90",,,"No"
="010499#","JACKSON'S GAP, TOWN OF",,"TALLAPOOSA COUNTY",,,,,="06/17/91",,="07/18/11(M)",,="09/11/07",,,"No"
,"Use Tallapoosa County FIRM panels 010326 0075 B and 0100 B dated June 17, 1991.",,,,,,,,,,,,,,
="010040#","JACKSON, CITY OF",,"CLARKE COUNTY",,,="06/27/75",,"12/17/87",,="07/17/12",,"12/17/87",,,"No"
="010022B","JACKSONVILLE, CITY OF",,"CALHOUN COUNTY",,,="05/17/74",,="07/05/82",,="03/16/16",,="07/05/82",,,"No"
="010206#","JASPER, CITY OF",,"WALKER COUNTY",,,="01/23/74",,="06/15/81",,"10/02/14",,="06/15/81",,,"No"
="010217B","JEFFERSON COUNTY *",,"JEFFERSON COUNTY",,,="07/07/78",,="02/17/82",,="03/21/19",,="02/17/82",,,"No"
="010501#","JEMISON, CITY OF",,"CHILTON COUNTY",,,,,="03/16/09",,="03/16/09(M)",,="09/09/10",,,"No"
="010390#","KANSAS, TOWN OF",,"WALKER COUNTY",,,="03/16/79",,="08/02/07",,"10/02/14",,="09/09/10",,,"No"
="010136#","KENNEDY, TOWN OF",,"LAMAR COUNTY",,,"11/01/74",,="08/05/86",,="05/03/10(M)",,="08/05/86",,,"No"
="010338#","KILLEN, TOWN OF",,"LAUDERDALE COUNTY",,,="06/18/76",,="07/18/85",,="09/11/09(M)",,="07/18/85",,,"No"
="010265B","KIMBERLY, CITY OF",,"JEFFERSON COUNTY",,,="07/11/75",,="08/29/80",,="03/21/19",,="06/18/81",,,"No"
="010106#","KINSEY, TOWN OF",,"HOUSTON COUNTY",,,="09/13/74",,="09/29/86",,="09/03/14",,="09/29/86",,,"No"
="010237#","KINSTON, TOWN OF",,"COFFEE COUNTY",,,="01/10/75",,"12/30/77",,="08/19/10(M)",,"12/30/77",,,"No"
="010028#","LAFAYETTE, CITY OF",,"CHAMBERS COUNTY",,,"12/06/74",,="09/18/85",,="02/18/11(M)",,="09/18/85",,,"No"
="010483#","LAKE VIEW, TOWN OF",,"JEFFERSON COUNTY/TUSCALOOSA COUNTY",,,,,="09/28/07",,="01/16/14",,="05/08/08",,,"No"
="010271#","LAMAR COUNTY *",,"LAMAR COUNTY",,,"12/06/74",,="06/04/90",,="05/03/10",,="06/04/90",,,"No"
="010029#","LANETT, CITY OF",,"CHAMBERS COUNTY",,,="05/03/74",,="07/04/88",,="02/18/11",,="07/04/88",,,"No"
,,"Page 5 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
="010502#","LANGSTON, TOWN OF",,"JACKSON COUNTY",,,,,"12/16/08",,"12/16/08",,="09/09/10",,,"No"
="010323B","LAUDERDALE COUNTY *",,"LAUDERDALE COUNTY",,,="03/31/78",,="02/04/81",,="08/02/18",,="02/04/81",,,"No"
="010324B","LAWRENCE COUNTY *",,"LAWRENCE COUNTY",,,="05/13/77",,="06/15/81",,="08/02/18",,="03/14/91",,,"No"
="010250#","LEE COUNTY *",,"LEE COUNTY",,,="03/31/78",,="09/16/81",,"11/02/11",,"12/29/05",,,"No"
="010125#","LEEDS, CITY OF",,"SHELBY COUNTY/ST. CLAIR COUNTY/JEFFERSON COUNTY",,,="06/07/74",,="01/02/81",,"(NSFHA)",,="01/02/81",,,"No"
="010235B","LEESBURG, CITY OF",,"CHEROKEE COUNTY",,,"10/15/76",,="01/19/11",,="01/19/11(M)",,="01/19/11",,,"No"
="010046#","LEIGHTON, CITY OF",,"COLBERT COUNTY",,,="06/14/74",,="08/19/85",,="02/17/10",,="08/19/85",,,"No"
="010416B","LEVEL PLAINS, CITY OF",,"DALE COUNTY",,,,,="08/03/89",,="05/02/16",,="07/17/03",,,"No"
="010358#","LEXINGTON, TOWN OF",,"LAUDERDALE COUNTY",,,"10/15/76",,="09/11/09",,="09/11/09(M)",,="01/19/10",,,"No"
="010307C","LIMESTONE COUNTY *",,"LIMESTONE COUNTY",,,="03/18/77",,="07/16/81",,="08/16/18",,="07/16/81",,,"No"
="010198B","LINCOLN, CITY OF",,"TALLADEGA COUNTY",,,="03/05/76",,="07/18/83",,="03/16/16",,="07/18/83",,,"No"
="010158#","LINDEN, CITY OF",,"MARENGO COUNTY",,,="06/28/74",,="09/18/85",,"11/02/11(M)",,="09/18/85",,,"No"
="010213#","LINEVILLE, TOWN OF",,"CLAY COUNTY",,,,,="03/17/10",,="03/17/10(M)",,="03/13/13",,,"No"
="010126#","LIPSCOMB, CITY OF",,"JEFFERSON COUNTY",,,="06/14/74",,="01/02/81",,="09/03/10",,="01/02/81",,,"No"
="010330#","LITTLEVILLE, TOWN OF",,"COLBERT COUNTY",,,="06/18/76",,"11/24/78",,="02/17/10(M)",,"11/24/78",,,"No"
="010195#","LIVINGSTON, CITY OF",,"SUMTER COUNTY",,,="05/31/74",,="08/15/80",,="04/03/12",,="08/15/80",,,"No"
="010225#","LOUISVILLE, TOWN OF",,"BARBOUR COUNTY",,,="01/10/75",,="09/01/87",,="08/18/09",,="09/01/87",,,"No"
="010272#","LOWNDES COUNTY *",,"LOWNDES COUNTY",,,"11/29/74",,="08/15/84",,="09/03/14",,="08/15/84",,,"No"
="010009B","LOXLEY, TOWN OF",,"BALDWIN COUNTY",,,="06/28/74",,"12/01/81",,="04/19/19",,"12/01/81",,,"No"
="010058#","LUVERNE, CITY OF",,"CRENSHAW COUNTY",,,="06/28/74",,"10/16/09",,"10/16/09",,="06/24/77",,,"No"
="010148#","MACON COUNTY *",,"MACON COUNTY",,,="01/06/78",,="04/01/82",,"11/18/09",,="04/01/82",,,"No"
="010151C","MADISON COUNTY *",,"MADISON COUNTY",,,="07/01/77",,="07/02/81",,="08/16/18",,="07/02/81",,,"No"
="010308C","MADISON, CITY OF",,"LIMESTONE COUNTY/MADISON COUNTY",,,"10/01/76",,"12/15/78",,="08/16/18",,"12/15/78",,,"No"
="010107#","MADRID, TOWN OF",,"HOUSTON COUNTY",,,="08/23/74",,="07/18/85",,="09/03/14",,="07/18/85",,,"No"
="010524B","MAGNOLIA SPRINGS, TOWN OF",,"BALDWIN COUNTY",,,,,="06/17/02",,="04/19/19",,="08/01/11",,,"No"
="010087B","MALVERN, TOWN OF",,"GENEVA COUNTY",,,"12/06/74",,="02/24/78",,="05/02/16",,="02/24/78",,,"No"
="010032#","MAPLESVILLE, TOWN OF",,"CHILTON COUNTY",,,="09/13/74",,="02/01/84",,="03/16/09",,="02/01/84",,,"No"
="010156#","MARENGO COUNTY *",,"MARENGO COUNTY",,,="09/01/78",,="01/17/90",,"11/02/11",,="01/17/90",,,"No"
="010393B","MARGARET, CITY OF",,"ST. CLAIR COUNTY",,,"10/06/78",,="06/19/12",,="08/17/16",,="06/19/12",,,"No"
="010161#","MARION COUNTY *",,"MARION COUNTY",,,"10/18/74",,"12/04/79",,"10/19/10",,"12/04/79",,,"No"
="010313#","MARION, CITY OF",,"PERRY COUNTY",,,="06/27/75",,="06/17/86",,="09/02/11(M)",,="06/17/86",,,"No"
="010275D","MARSHALL COUNTY *",,"MARSHALL COUNTY",,,="01/20/78",,="09/28/90",,="03/21/19",,="06/04/91",,,"No"
="010166#","MCKENZIE, TOWN OF",,"BUTLER COUNTY",,,,,="09/11/09",,"(NSFHA)",,="04/23/10",,,"No"
="010359#","MENTONE, TOWN OF",,"DEKALB COUNTY",,,="07/02/76",,="02/20/08",,="09/29/11(M)",,"11/15/10",,,"No"
="010127#","MIDFIELD, CITY OF",,"JEFFERSON COUNTY",,,="06/14/74",,="01/16/81",,="09/29/06",,="01/16/81",,,"No"
="010248B","MIDLAND CITY, CITY OF",,"DALE COUNTY",,,="01/10/75",,="08/05/86",,="05/02/16",,="08/05/86",,,"No"
="010165#","MIDWAY, TOWN OF",,"BULLOCK COUNTY",,,,,="09/11/09",,="09/11/09(M)",,="02/08/13",,,"No"
="010370#","MILLBROOK, CITY OF",,"AUTAUGA COUNTY/ELMORE COUNTY",,,="09/15/78",,="08/15/84",,="09/03/14",,="08/15/84",,,"No"
="010137#","MILLPORT, TOWN OF",,"LAMAR COUNTY",,,="06/28/74",,="09/18/85",,="05/03/10",,="09/18/85",,,"No"
="010207#","MILLRY, TOWN OF",,"WASHINGTON COUNTY",,,"11/12/76",,="09/29/06",,"10/16/12",,="09/29/06",,,"No"
="015008#","MOBILE COUNTY*",,"MOBILE COUNTY",,,,,="01/08/72",,="03/17/10",,"12/11/70",,,"No"
="015007#","MOBILE, CITY OF",,"MOBILE COUNTY",,,,,="09/15/72",,="03/17/10",,="09/15/72",,,"No"
="010325#","MONROE COUNTY *",,"MONROE COUNTY",,,="08/18/78",,="06/04/90",,="02/04/09",,="06/04/90",,,"No"
="010173#","MONROEVILLE, CITY OF",,"MONROE COUNTY",,,,,="02/04/09",,"(NSFHA)",,="03/18/85",,,"No"
="010349#","MONTEVALLO, CITY OF",,"SHELBY COUNTY",,,="01/28/77",,="03/16/81",,="02/20/13",,="03/16/81",,,"No"
="010278#","MONTGOMERY COUNTY *",,"MONTGOMERY COUNTY",,,="01/17/75",,="01/06/82",,="01/07/15",,="01/06/82",,,"No"
="010174#","MONTGOMERY, CITY OF",,"MONTGOMERY COUNTY",,,="06/28/74",,="01/20/82",,="01/07/15",,="01/20/82",,,"No"
="010187B","MOODY, CITY OF",,"ST. CLAIR COUNTY",,,="05/31/74",,="07/04/89",,="08/17/16",,="07/04/89",,,"No"
="010455C","MOORESVILLE, TOWN OF ",,"LIMESTONE COUNTY",,,,,="07/07/09",,="08/16/18",,="09/21/10",,,"No"
,,"Page 6 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
="010175B","MORGAN COUNTY *",,"MORGAN COUNTY",,,="03/11/77",,="07/16/81",,="08/16/18",,="03/01/91",,,"No"
="010264B","MORRIS, TOWN OF",,"JEFFERSON COUNTY",,,"10/08/76",,="06/03/86",,="03/21/19",,="06/03/86",,,"No"
="010509#","MOSSES, TOWN OF",,"LOWNDES COUNTY",,,,,"11/04/09",,"11/04/09(M)",,="08/01/13",,,"No"
="010142B","MOULTON, CITY OF",,"LAWRENCE COUNTY",,,="03/22/74",,"10/16/79",,="08/02/18",,"10/16/79",,,"No"
="010096#","MOUNDVILLE, TOWN OF",,"TUSCALOOSA COUNTY/HALE COUNTY",,,="06/21/74",,="07/18/85",,="01/16/14(M)",,="07/18/85",,,"No"
="010169#","MOUNT VERNON, TOWN OF",,"MOBILE COUNTY",,,"12/17/73",,"12/16/77",,="03/17/10",,"12/16/77",,,"No"
="010128#","MOUNTAIN BROOK, CITY OF",,"JEFFERSON COUNTY",,,="06/28/74",,="01/02/81",,="09/03/10",,="01/02/81",,,"No"
="010129B","MULGA, TOWN OF",,"JEFFERSON COUNTY",,,="09/20/74",,="09/19/80",,="03/21/19",,="09/19/80",,,"No"
="010047#","MUSCLE SHOALS, CITY OF",,"COLBERT COUNTY",,,="03/08/74",,"12/15/77",,="02/17/10",,"12/15/77",,,"No"
="010394#","NAUVOO, TOWN OF",,"WALKER COUNTY",,,"12/28/79",,="08/02/07",,"10/02/14",,="03/03/16",,,"No"
="010238B","NEW BROCKTON, TOWN OF",,"COFFEE COUNTY",,,="01/17/75",,="07/22/77",,="05/02/16",,="07/22/77",,,"No"
="010154C","NEW HOPE, CITY OF",,"MADISON COUNTY",,,"10/08/76",,="06/03/77",,="08/16/18",,"11/24/78",,,"No"
="010395#","NEW SITE, TOWN OF",,"TALLAPOOSA COUNTY",,,"10/27/78",,="07/18/11",,="07/18/11(M)",,="07/18/11",,,"No"
="010419B","NEWTON, TOWN OF",,"DALE COUNTY",,,,,="07/05/93",,="05/02/16",,="07/05/93",,,"No"
="010260#","NEWVILLE, TOWN OF",,"HENRY COUNTY",,,="01/10/75",,="09/29/86",,="09/28/07",,="09/29/86",,,"No"
="010444#","NORTH COURTLAND, TOWN OF",,"LAWRENCE COUNTY",,,,,="09/11/09",,="09/11/09",,="01/28/03",,,"No"
,"USE BOTH THE LAWRENCE COUNTY (CID 010324) FIRM PANEL # 80, AND THE TOWN OF COURTLAND (CID 010141) FIRM PANEL 001.",,,,,,,,,,,,,,
="010202#","NORTHPORT, CITY OF",,"TUSCALOOSA COUNTY",,,"12/28/73",,="09/05/79",,="01/16/14",,="09/05/79",,,"No"
="010149#","NOTASULGA, TOWN OF",,"MACON COUNTY",,,"10/25/74",,"11/24/78",,"11/18/09(M)",,"11/24/78",,,"No"
="010299#","OAKMAN, TOWN OF",,"WALKER COUNTY",,,="02/21/75",,="03/14/80",,"10/02/14",,="03/14/80",,,"No"
="010188B","ODENVILLE, CITY OF",,"ST. CLAIR COUNTY",,,="05/24/74",,="08/05/86",,="08/17/16",,="08/05/86",,,"No"
,"Includes the Town of Branchville.",,,,,,,,,,,,,,
="010232B","OHATCHEE, TOWN OF",,"CALHOUN COUNTY",,,="01/31/75",,="09/28/07",,="03/16/16",,="08/18/04",,,"No"
,"USE CALHOUN COUNTY (CID 010013) FIRM DATED FEB. 3, 1993, PANELS 25 & 125.",,,,,,,,,,,,,,
="010015B","ONEONTA, CITY OF",,"BLOUNT COUNTY",,,="09/13/74",,="08/19/86",,="03/21/19",,="08/19/86",,,"No"
="010145#","OPELIKA, CITY OF",,"LEE COUNTY",,,="07/26/74",,="09/16/81",,"11/02/11",,="09/16/81",,,"No"
="010241#","OPP, CITY OF",,"COVINGTON COUNTY",,,="07/11/75",,="07/18/85",,"11/04/09(M)",,="07/18/85",,,"No"
="015011B","ORANGE BEACH, CITY OF",,"BALDWIN COUNTY",,,,,="01/12/73",,="04/19/19",,="01/12/73",,,"No"
,"USE THE BALDWIN COUNTY [015000] FIRM.",,,,,,,,,,,,,,
="010064#","ORRVILLE,TOWN OF",,"DALLAS COUNTY",,,="08/30/74",,="02/17/10",,"(NSFHA)",,="03/18/85",,,"No"
="010218C","OWENS CROSS ROADS, TOWN OF",,"MADISON COUNTY",,,="06/25/76",,="03/02/81",,="08/16/18",,="03/02/81",,,"No"
="010023B","OXFORD, CITY OF",,"TALLADEGA COUNTY/CALHOUN COUNTY",,,="05/17/74",,="01/18/84",,="03/16/16",,="01/18/84",,,"No"
="010062B","OZARK, CITY OF",,"DALE COUNTY",,,="05/24/74",,="08/05/85",,="05/02/16",,="08/05/85",,,"No"
="010298#","PARRISH, TOWN OF",,"WALKER COUNTY",,,="01/10/75",,="05/30/80",,"10/02/14",,="05/30/80",,,"No"
="010193#","PELHAM, CITY OF",,"SHELBY COUNTY",,,="06/21/74",,="06/15/81",,="02/20/13",,="06/15/81",,,"No"
="010189B","PELL CITY, CITY OF",,"ST. CLAIR COUNTY",,,="06/21/74",,="07/04/89",,="08/17/16",,="07/04/89",,,"No"
="010035#","PENNINGTON, TOWN OF",,"CHOCTAW COUNTY",,,="03/03/78",,="09/18/85",,="09/03/10(M)",,="09/18/85",,,"No"
="010523B","PERDIDO BEACH, TOWN OF",,"BALDWIN COUNTY",,,,,="06/17/02",,="04/19/19",,="04/22/10",,,"No"
,"Town of Perdido Beach adopted Baldwin County FIRM panels 01003C0980 L, 0960 L, and 0959 L, dated July 17, 2007.",,,,,,,,,,,,,,
="010184#","PHENIX CITY, CITY OF",,"LEE COUNTY/RUSSELL COUNTY",,,"11/26/76",,="09/16/81",,="01/08/14",,="09/16/81",,,"No"
="010333#","PHIL CAMPBELL, TOWN OF",,"FRANKLIN COUNTY",,,"10/29/76",,="09/29/10",,="09/29/10(M)",,="09/29/10",,,"No"
="010283#","PICKENS COUNTY *",,"PICKENS COUNTY",,,="01/17/75",,="06/04/90",,="09/17/10",,="06/04/90",,,"No"
="010423#","PICKENSVILLE, TOWN OF",,"PICKENS COUNTY",,,,,="06/04/90",,="09/17/10",,="06/06/96",,,"No"
,"USE THE PICKENS COUNTY [010283] ",,,,,,,,,,,,,,
,,"Page 7 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
,"FIRM",,,,,,,,,,,,,,
="010024B","PIEDMONT, CITY OF",,"CALHOUN COUNTY",,,="06/07/74",,="06/15/84",,="03/16/16",,="06/15/84",,,"No"
="010286#","PIKE COUNTY*",,"PIKE COUNTY",,,="06/18/76",,="08/01/87",,"12/02/11(M)",,="08/01/87",,,"No"
="010433C","PIKE ROAD, TOWN OF",,"MONTGOMERY COUNTY",,,="01/17/75",,="01/06/82",,="01/07/15",,="08/04/03",,,"No"
="010249B","PINCKARD, TOWN OF",,"DALE COUNTY",,,="01/24/75",,="09/04/85",,="05/02/16",,="09/04/85",,,"No"
="010397#","PINE HILL, TOWN OF",,"WILCOX COUNTY",,,"11/17/78",,="04/19/10",,="04/19/10",,="04/19/10",,,"No"
,"Annexed areas on Wilcox County FHBM, Panel 010327 0005A, dated 5/1/87",,,,,,,,,,,,,,
="010447B","PINSON, CITY OF",,"JEFFERSON COUNTY",,,,,="09/29/06",,="03/21/19",,"11/10/04",,,"No"
="010268B","PLEASANT GROVE, CITY OF",,"JEFFERSON COUNTY",,,"12/20/74",,"12/19/80",,="03/21/19",,"12/19/80",,,"No"
="010075#","POLLARD, TOWN OF",,"ESCAMBIA COUNTY",,,="01/31/75",,="09/28/07",,="06/05/12(M)",,="09/28/07",,,"No"
="010398#","POWELL, TOWN OF",,"DEKALB COUNTY",,,"10/26/79",,="02/20/08",,="09/29/11(M)",,="02/20/08",,,"No"
="010002#","PRATTVILLE, CITY OF",,"ELMORE COUNTY/AUTAUGA COUNTY",,,="05/03/74",,="08/15/78",,="09/03/14",,="08/15/78",,,"No"
,"The effective FIRM for Autauga County is dated 10/23/1981 panel number 0100020005C.",,,,,,,,,,,,,,
="010448B","PRICEVILLE, TOWN OF",,"MORGAN COUNTY",,,="05/24/74",,="09/05/79",,="08/16/18",,"11/02/10",,,"No"
="010170#","PRICHARD, CITY OF",,"MOBILE COUNTY",,,="06/28/74",,="02/04/81",,="03/17/10",,="02/04/81",,,"No"
="010159#","PROVIDENCE, TOWN OF",,"MARENGO COUNTY",,,"11/01/74",,"11/17/78",,"11/02/11(M)",,="01/30/08",,,"No"
="010190B","RAGLAND, TOWN OF",,"ST. CLAIR COUNTY",,,="05/24/74",,="06/03/86",,="08/17/16",,="06/03/86",,,"No"
="010351C","RAINBOW CITY, CITY OF",,"ETOWAH COUNTY",,,="02/18/77",,="01/06/82",,="03/16/16",,="01/06/82",,,"No"
="010368#","RAINSVILLE, CITY OF",,"DEKALB COUNTY",,,="03/12/76",,="05/01/80",,="09/29/11",,="05/01/80",,,"No"
="010182#","RANDOLPH COUNTY *",,"RANDOLPH COUNTY",,,="09/13/74",,="07/05/82",,="04/18/11",,"11/05/03",,,"No"
="010334#","RED BAY, CITY OF",,"FRANKLIN COUNTY",,,"12/10/76",,="01/20/82",,="09/29/10",,="03/01/06",,,"No"
="010243#","RED LEVEL, TOWN OF",,"COVINGTON COUNTY",,,="01/10/75",,"11/04/09",,"11/04/09(M)",,"11/04/09",,,"No"
="010253C","REECE CITY, TOWN OF",,"ETOWAH COUNTY",,,="02/21/75",,="02/01/91",,="03/16/16",,="02/01/91",,,"No"
="010221#","REFORM, TOWN OF",,"PICKENS COUNTY",,,"12/27/74",,="07/03/78",,="09/17/10",,="07/03/78",,,"No"
="010392#","REHOBETH, TOWN OF",,"HOUSTON COUNTY",,,,,"11/21/02",,="09/03/14",,="07/17/03",,,"No"
="010427#","REPTON, TOWN OF",,"CONECUH COUNTY",,,,,"11/04/09",,"(NSFHA)",,"11/04/09",,,"No"
="010054#","RIVER FALLS, TOWN OF",,"COVINGTON COUNTY",,,="09/20/74",,="07/08/77",,"11/04/09(M)",,="07/08/77",,,"No"
="010288B","RIVERSIDE, CITY OF",,"ST. CLAIR COUNTY",,,="04/04/75",,="08/19/86",,="08/17/16",,="08/19/86",,,"No"
="010076#","RIVERVIEW, TOWN OF",,"ESCAMBIA COUNTY",,,="08/30/74",,="09/04/86",,="06/05/12",,="09/04/86",,,"No"
="010348#","ROANOKE, CITY OF",,"RANDOLPH COUNTY",,,="06/10/77",,="07/05/82",,="04/18/11",,="05/03/95",,,"No"
="010222B","ROBERTSDALE, CITY OF",,"BALDWIN COUNTY",,,="01/28/77",,"12/01/81",,="04/19/19",,"12/01/81",,,"No"
="010339B","ROGERSVILLE, TOWN OF",,"LAUDERDALE COUNTY",,,="03/10/78",,="09/11/09",,="08/02/18(M)",,="09/11/09",,,"No"
="010044B","ROSA, TOWN OF",,"BLOUNT COUNTY",,,,,="08/03/09",,="03/21/19(M)",,="03/08/13",,,"No"
="010287#","RUSSELL COUNTY *",,"RUSSELL COUNTY",,,="01/17/75",,="09/16/81",,="01/08/14",,="09/16/81",,,"No"
="010216#","RUSSELLVILLE, CITY OF",,"FRANKLIN COUNTY",,,="06/25/76",,="08/01/79",,="09/29/10",,="08/01/79",,,"No"
